"Subj","List","BLOCK","TRIAL","ITEM","ItemType","Cond","TargetCatNum","TargetCat","PicID","DistCatNum","DistCat","Dist","DistLC","DistList","DistSet","TargetAnswer","Response","Accuracy","RT"
"16",4,9,270,24,"Exp","SemRelG",15,"plants","bambooSRG.png",15,"plants","Blume","Fam",0,0,"Bambus","Bambus",1,710
"16",4,10,271,35,"Exp","SemUnRelG",13,"insects","antSUG.png",12,"shapes","Kreis","Fam",0,0,"Ameise","Ameise",1,622
"16",4,10,273,98,"Exp","Baseline",6,"furniture","shelvesBAS.png",0,"0","Rilmung","Untrained",0,0,"Regal","Regal",1,759
"16",4,10,277,8,"Exp","SemRelG",9,"drinks","juiceSRG.png",9,"drinks","Milch","Fam",0,0,"Saft","Saft",1,989
"16",4,10,278,115,"Exp","Baseline",8,"human head","chinBAS.png",0,"0","Jaste","Untrained",0,0,"Kinn","Kinn",1,614
"16",4,10,279,42,"Exp","SemUnRelG",7,"transportation","planeSUG.png",13,"insects","Käfer","Fam",0,0,"Flugzeug","Flugzeug",1,651
"16",4,10,281,10,"Exp","SemRelG",13,"insects","spiderSRG.png",13,"insects","Fliege","Fam",0,0,"Spinne","Spinne",1,981
"16",4,10,285,2,"Exp","SemRelG",6,"furniture","shelvesSRG.png",6,"furniture","Stuhl","Fam",0,0,"Regal","Regal",1,950
"16",4,10,287,29,"Exp","SemUnRelG",9,"drinks","beerSUG.png",2,"tools","Zange","Fam",0,0,"Bier","Bier",1,703
"16",4,10,290,112,"Exp","Baseline",4,"musical instruments","saxophoneBAS.png",0,"0","Batte","Untrained",0,0,"Saxophon","Saxophon",1,688
"16",4,10,291,9,"Exp","SemRelG",13,"insects","locustSRG.png",13,"insects","Schmetterling","Fam",0,0,"Heuschrecke","Heuschrecke",1,1267
"16",4,10,295,4,"Exp","SemRelG",6,"furniture","couchSRG.png",6,"furniture","Schrank","Fam",0,0,"Sofa","Sofa",1,617
"17",5,1,2,7,"Exp","SemRelG",7,"transportation","bicycleSRG.png",7,"transportation","Schiff","Fam",0,0,"Fahrrad","Fahrrad",1,1013
"17",5,1,3,38,"Exp","SemUnRelG",2,"tools","wrenchSUG.png",3,"vegetables","Zwiebel","Fam",0,0,"Schraubenschlüssel","Schraubenschhlüssel",1,782
"17",5,1,9,23,"Exp","SemRelG",14,"electronic devices","laptopSRG.png",14,"electronic devices","Drucker","Fam",0,0,"Laptop","Laptop",1,1380
"17",5,1,12,104,"Exp","Baseline",7,"transportation","planeBAS.png",0,"0","Garpe","Untrained",0,0,"Flugzeug","Flugzeug",1,690
"17",5,1,15,48,"Exp","SemUnRelG",15,"plants","fernSUG.png",10,"clothes","Rock","Fam",0,0,"Farn","Farn",1,926
"17",5,1,16,97,"Exp","Baseline",3,"vegetables","eggplantBAS.png",0,"0","Schnilp","Untrained",0,0,"Aubergine","Aubergine",1,816
"17",5,1,23,46,"Exp","SemUnRelG",13,"insects","bumblebeeSUG.png",10,"clothes","Kleid","Fam",0,0,"Hummel","Hummel",1,1104
"17",5,1,24,20,"Exp","SemRelG",11,"tableware","forkSRG.png",11,"tableware","Glas","Fam",0,0,"Gabel","Gabel",1,845
"17",5,1,28,3,"Exp","SemRelG",3,"vegetables","paprikaSRG.png",3,"vegetables","Kartoffel","Fam",0,0,"Paprika","Paprika",1,738
"17",5,1,29,108,"Exp","Baseline",10,"clothes","sockBAS.png",0,"0","Schnist","Untrained",0,0,"Socke","Socke",1,680
"17",5,2,35,31,"Exp","SemUnRelG",7,"transportation","bicycleSUG.png",15,"plants","Moos","Fam",0,0,"Fahrrad","Fahrrad",1,672
"17",5,2,38,98,"Exp","Baseline",3,"vegetables","broccoliBAS.png",0,"0","Trange","Untrained",0,0,"Brokkoli","Brokkoli",1,829
"17",5,2,39,45,"Exp","SemUnRelG",12,"shapes","cubeSUG.png",7,"transportation","Schiff","Fam",0,0,"Würfel","Würfel",1,1125
"17",5,2,45,9,"Exp","SemRelG",10,"clothes","jacketSRG.png",10,"clothes","Hose","Fam",0,0,"Jacke","Jacke",1,732
"17",5,2,50,119,"Exp","Baseline",14,"electronic devices","laptopBAS.png",0,"0","Nelft","Untrained",0,0,"Laptop","Laptop",1,858
"17",5,2,55,106,"Exp","Baseline",10,"clothes","suitBAS.png",0,"0","Bolst","Untrained",0,0,"Anzug","Anzug",1,939
"17",5,2,59,27,"Exp","SemUnRelG",3,"vegetables","paprikaSUG.png",14,"electronic devices","Drucker","Fam",0,0,"Paprika","Paprika",1,683
"17",5,2,60,5,"Exp","SemRelG",7,"transportation","boatSRG.png",7,"transportation","Auto","Fam",0,0,"Boot","Boot",1,832
"17",5,3,68,24,"Exp","SemRelG",15,"plants","fernSRG.png",15,"plants","Moos","Fam",0,0,"Farn","Zzz",0,735
"17",5,3,75,105,"Exp","Baseline",10,"clothes","jacketBAS.png",0,"0","Schnerp","Untrained",0,0,"Jacke","Jacke",1,706
"17",5,3,76,22,"Exp","SemRelG",13,"insects","bumblebeeSRG.png",13,"insects","Käfer","Fam",0,0,"Hummel","Hummel",1,662
"17",5,3,80,4,"Exp","SemRelG",3,"vegetables","pumpkinSRG.png",3,"vegetables","Gurke","Fam",0,0,"Kürbis","Kürbis",1,1212
"17",5,3,86,110,"Exp","Baseline",2,"tools","wrenchBAS.png",0,"0","Lörme","Untrained",0,0,"Schraubenschlüssel","Schraubenschlüssel",1,924
"17",5,3,88,16,"Exp","SemRelG",5,"fruit","kiwiSRG.png",5,"fruit","Banane","Fam",0,0,"Kiwi","Kiwi",1,701
"17",5,3,90,99,"Exp","Baseline",3,"vegetables","paprikaBAS.png",0,"0","Kremster","Untrained",0,0,"Paprika","Paprika",1,731
"17",5,4,99,8,"Exp","SemRelG",7,"transportation","planeSRG.png",7,"transportation","Zug","Fam",0,0,"Flugzeug","Flugzeug",1,1212
"17",5,4,107,36,"Exp","SemUnRelG",10,"clothes","sockSUG.png",9,"drinks","Milch","Fam",0,0,"Socke","Socke",1,549
"17",5,4,111,100,"Exp","Baseline",3,"vegetables","pumpkinBAS.png",0,"0","Gipke","Untrained",0,0,"Kürbis","Kürbis",1,1149
"17",5,4,112,6,"Exp","SemRelG",7,"transportation","helicopterSRG.png",7,"transportation","Bus","Fam",0,0,"Hubschrauber","Hubschrauber",1,840
